product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
health8,health_beauty,01-11-2024,14,1132.8270180530321,14.676185274144865,82.89332034637529,59,490,3,267,4.093566607541443,121,21,9,1,11,2024,12.485806825227662,4031,79.48064970340576,4.101297623655564,14.24521603777099,80.00864152919873,4.103714935201345,14.44064965932701,59.25340271816428,3.900164634710945,16.485496991748914,83.81631869669975
garden2,garden_tools,01-12-2025,1,19.9,17.546002706621213,48.88746348917117,59,351,2,1861,4.3057916509377305,185,21,10,1,12,2025,1.3727494039832746,32593,56.53680587469081,4.098107171991242,15.62817842671802,54.74065097902074,4.197171087906781,19.221052910829176,57.259594787088744,4.09775978043631,17.21661310118197,55.69217045302179
garden4,garden_tools,01-09-2025,48,2395.609682896876,18.48694359430086,51.8122508256907,57,367,2,1632,4.103381979083296,159,20,8,2,9,2025,25.589091063605874,19855,50.19691860002094,4.100562256890477,16.868010059036003,51.88453315251982,4.193511194393126,17.566860666250847,50.63859853673733,4.101106199217367,18.31156666842233,51.351937163958624
furniture4,furniture_decor,01-04-2024,1,129.38858046648807,21.13975108225334,97.62349025911736,57,255,1,2457,4.4040632314637,63,22,8,4,4,2024,25.22056273640052,11892,77.87993347902902,4.098724395127202,15.90715127085174,38.40202886764215,3.7043394674262,13.69146521003508,100.2614172727533,4.3932857437896375,21.202070571103693,99.864752521938
health7,health_beauty,01-08-2024,14,800.1052777004641,19.55731985825171,59.95283220319035,59,499,2,100,3.8930589746885764,126,20,8,2,8,2024,13.746781071019862,4012,24.450283344707444,4.300110709493456,12.513650816585296,90.27447063122247,4.102715788632125,16.216929707274712,59.3788127272961,3.8944129080585745,19.27664026925277,56.16650615455674
health5,health_beauty,01-12-2025,2,701.068669640603,24.536652126849635,348.7111777767952,51,614,1,901,4.2918063742874875,55,22,8,1,12,2025,7.7574447585046,11389,19.9,4.29830392381219,12.916242675824282,87.85314987462463,4.101751991802338,14.101687570988682,59.11125668606209,3.901211782222705,14.211774010867007,348.34496089453165
garden6,garden_tools,01-03-2024,39,2403.449708525507,18.01312211507266,58.69142666718589,56,351,2,1472,4.105788357306704,146,22,9,2,3,2024,13.96670472333409,19731,60.19713599061867,4.096335935519898,17.77327624136336,58.4285590426047,4.200343281355578,17.46781604634295,60.07680102077311,4.1087787842878845,16.63796153401845,58.559247585491946
bed1,bed_bath_table,01-10-2025,18,737.5698686230468,13.664987026847472,43.42300487707757,39,140,2,374,4.000592848181371,63,20,8,2,10,2025,17.18383698032956,3852,87.46903609084258,3.895508613525098,19.11715260557952,39.67870036242934,3.9994215945735085,13.872049465170923,41.00235674263066,4.000950508246661,13.809173145456027,39.946272096608496
garden3,garden_tools,01-09-2025,8,838.5427753093305,39.62505765674933,108.60632421212425,47,1878,1,6059,4.094862405223036,101,23,8,3,9,2025,7.277344079861709,7924,55.00469785504613,4.098328239908407,10.865184051879599,53.801212025240574,4.197527976883941,13.564754020580143,53.67303764761644,4.0958457498304,13.156519370307771,109.25718666937526
bed2,bed_bath_table,01-02-2024,51,4583.266980676682,14.8325357673105,89.81304920494202,54,250,1,1397,3.901757147172725,62,22,8,1,2,2024,16.213207445322098,19958,90.51080238520372,3.9043220476470295,14.620429697213474,210.09781656252005,4.399503864946909,21.48785409041912,46.7663227456744,4.006020881540782,13.197025664629706,90.68259658440272
garden9,garden_tools,01-12-2025,17,937.0250786734875,13.76284480102758,54.590445597815666,58,319,2,1510,3.995917611853969,104,23,8,3,12,2025,6.85519428332897,19873,54.534550299322795,4.100081872987789,10.671118922478362,53.243294802006325,4.194644809685837,13.490482577590436,52.00074477875055,4.096935714307051,12.829833343849478,53.61800747089326
health9,health_beauty,01-12-2024,16,312.43188196828527,14.81756750500326,19.9,48,574,1,100,4.297909799564029,42,23,8,1,12,2024,9.730709696241991,4476,20.006708208336335,4.299060578926282,14.603319543435102,88.34755220905204,4.100857050327155,16.18757373278437,64.42245333456883,3.8943280189095457,14.78517737939773,20.270243411934214
garden7,garden_tools,01-06-2024,5,289.1937152393715,23.190145255085792,49.107932834317175,57,340,2,1839,4.199974900273656,59,21,9,0,6,2024,8.882245042140388,32736,50.613387577360484,4.097979973404762,20.088948155950273,50.19729679499815,4.192880181054297,23.277370764351936,49.18915571863147,4.102467992009195,22.991341319268233,49.78590885668171
garden2,garden_tools,01-02-2024,3,134.72010648556676,20.990937530891603,50.39330754454978,59,343,2,1865,4.305170449990481,47,23,8,1,2,2024,15.53281224438917,32494,50.6047269028386,4.098204090381615,20.117042566588303,46.68867132696413,4.202045687926243,36.468356272197724,49.41626743925049,4.097374067011543,32.30804010367169,46.87669989825197
garden7,garden_tools,01-09-2025,8,372.94171980035316,14.029490788472348,49.133320835573656,57,353,2,1855,4.2021791733596805,159,20,8,2,9,2025,14.0868237884817,32736,52.21917279977424,4.100039279368713,16.378487466845232,50.0054306744138,4.200802678956167,17.68201440485058,50.52176811393035,4.10100990376401,18.25443532250995,52.04805359746531
health8,health_beauty,01-01-2024,21,1911.32693309886,14.022050400099706,91.69183393910777,59,486,3,248,4.101684273270597,89,21,9,1,1,2024,14.08582137846865,4067,24.969173737518364,4.2986057798819335,16.153058569928405,89.7461446371042,4.105587696811024,13.770006032551548,60.03959295769702,3.898044968222033,15.812203563341907,88.36225495785415
garden2,garden_tools,01-12-2024,3,79.36988849259241,20.759536198196805,49.01811693601167,59,353,2,1872,4.303785856105642,46,23,8,1,12,2024,15.137605364624841,32542,50.19280485272217,4.098282220781224,20.421434396618448,50.25993594935804,4.209374706762216,36.35844196359704,51.05223468968663,4.099800213019946,32.256890469889015,49.72236418974104
garden3,garden_tools,01-10-2025,2,166.88152583448812,48.094233145584795,99.4045902755,47,1909,1,6022,4.103477184501052,43,23,8,1,10,2025,3.1060419894645896,8034,48.66174038963742,4.097803684792129,19.865531251298638,50.16154630264477,4.199269019399239,36.43265066598666,49.84051668082885,4.099210572909049,32.34090462233043,99.03570195048732
watches5,watches_gifts,01-12-2024,21,4364.715458980994,20.83128186328795,206.88056130146597,42,216,1,335,4.1014150734235075,92,20,8,2,12,2024,27.552270441018685,3575,127.61221745478367,4.199274788860425,15.82469351633489,108.83871544961121,4.194668002368354,18.10639521558577,181.22716021569016,3.7968496755750882,19.200882980912873,222.81010289318928
cool4,cool_stuff,01-05-2025,29,4850.198654963673,24.660540354874282,163.81203767150467,40,1453,1,2490,3.8029500387778885,40,21,10,1,5,2025,41.28277080160335,16300,100.04764481314525,4.199259949296241,15.546793410418495,129.60522022513965,4.302167478947034,25.769017699803623,166.96302459162982,3.7985225573360712,24.410962294276587,156.86188820813987
health10,health_beauty,01-10-2024,10,456.440571071638,13.031685455165753,47.969625690538905,40,415,1,1083,4.207084639743292,130,21,9,0,10,2024,6.009932259580756,3916,24.070020296934103,4.299634533055996,16.040531459072756,81.01353571613217,4.095019452325772,13.470143313267675,57.883639869658715,3.898371112426275,16.296893008697563,51.881057981125366
health6,health_beauty,01-04-2025,28,1876.067031658981,23.677759220834243,65.9260133841809,50,1231,1,384,3.898563386580435,130,23,8,1,4,2025,18.925711801955362,2879,23.396772260009868,4.301418837102006,16.950941810159264,82.36230873462216,4.0977170226626605,12.180436762754175,59.565997132717804,3.9050439214446246,12.189715759272083,67.03000783100114
watches7,watches_gifts,01-03-2025,6,1669.245215424684,17.831452429556613,279.8000020885645,46,510,4,328,3.69981285397273,176,21,9,1,3,2025,6.709625183670624,2965,106.37847011508302,4.2013278097279905,2.1711523221515514,103.73798556236011,4.206147213848704,13.489444407190293,151.7546890442024,3.796532501450201,19.330317226386537,308.63375075855
watches8,watches_gifts,01-03-2025,26,3897.2515346086902,17.43629715371672,149.51134383240216,35,634,1,314,4.103367166147578,178,21,9,1,3,2025,22.978078904289763,3092,107.01632592723072,4.198035144312899,1.9985660815951227,105.95106908158188,4.199539508014757,13.572626533905266,150.33805349867234,3.8034880465184067,19.39713677763503,169.26881319767108
health4,health_beauty,01-07-2025,22,624.2566863523436,10.31124294005034,30.151664129308372,55,381,1,323,4.5,120,21,9,1,7,2025,17.60516994497729,1272,30.82422861586368,4.5,9.877627289334663,80.11745853306053,4.098861466521452,14.666668902677015,57.61203115436554,3.8964874756672367,16.398792641560775,27.60295024695602
garden9,garden_tools,01-12-2024,17,896.2516511465884,14.194290938520425,52.363314326015825,58,316,2,1431,3.999016721509008,103,23,8,3,12,2024,6.5849806777123305,19631,52.308783832298744,4.100471598631229,10.668421973635514,54.39539845928762,4.197296881891796,13.428532693432102,50.52696700441709,4.094434223227378,13.104371622509452,53.446875045864275
computers5,computers_accessories,01-11-2025,3,263.3145411192165,21.56202000575109,91.80273873916373,33,299,1,178,3.499597435509623,66,21,9,0,11,2025,2.102634948265488,2314,116.72638510667977,4.200825951597784,53.203806680226265,150.5278733531239,4.305906686841672,27.53444246526863,79.57617455187622,3.5,17.33642750125011,89.65135622735067
garden6,garden_tools,01-08-2025,14,842.2192598261116,16.72444426682191,59.63511468347362,56,336,2,1634,4.097868227376859,71,21,10,1,8,2025,3.5090797641325295,20122,59.166964841994776,4.0994349676874045,16.54716260897512,61.45628397844959,4.19334080250748,16.298154722235708,59.25684242102473,4.0989679150614595,15.43686972595047,58.63684001970532
garden5,garden_tools,01-03-2024,3,256.1698880597054,34.663995959307556,83.36802414110453,36,469,1,8978,4.090709495382762,19,20,10,2,3,2024,7.879928814983131,19408,81.55125380564947,4.099684083411089,34.272547467856086,82.48338428980618,4.1012230896165915,34.10546934736117,81.79089871595014,4.100442215795794,34.041526946046126,69.60219417335054
computers3,computers_accessories,01-05-2024,15,2714.0316273916224,18.57161137002784,179.240380014869,42,361,1,951,4.194310841568081,9,23,8,1,5,2024,15.855482739994256,7632,177.05653025948072,4.197776476193353,18.731394578763982,180.52690490360277,4.198355766642254,18.63996304057832,178.71686636573756,4.199335540851008,18.81848827253744,176.39586469851838
cool1,cool_stuff,01-07-2025,2,159.99593883369644,16.712367666997395,100.7143569649969,54,1004,1,1144,4.200723944758164,31,22,9,2,7,2025,1.5348328700655758,15856,100.92836275291693,4.197818198318045,16.956072807048937,119.13413595025894,4.297684043536561,19.898838900779285,100.76014887121735,4.1982595744876745,16.913499272522333,99.29947751547826
watches1,watches_gifts,01-07-2024,11,1669.8569843595933,22.190027912640577,148.55320087507263,35,466,2,4307,3.800507397737567,60,23,8,1,7,2024,14.002953551189195,2736,111.88765886690743,4.198030308882332,13.325308441203727,104.1832784618887,4.197969943987771,23.49132170051671,145.7449944271406,3.8062821102940427,21.826185606528856,150.42999028528484
health9,health_beauty,01-09-2025,28,726.400127162981,12.22003687089088,23.711956943631062,48,565,1,100,4.310235102223903,140,22,8,4,9,2025,12.14050973841111,4555,24.99529024142117,4.302025637348387,12.342656275683247,90.70952153019459,4.097410819785204,16.949031811837752,57.02380546355273,3.906315736851695,15.754140922446439,24.82321864462992
bed3,bed_bath_table,01-09-2024,9,807.127082737082,17.807952497265074,89.42722119815646,55,318,1,1554,3.3057168378993564,33,21,9,1,9,2024,12.560749982967657,20950,85.91349663612142,3.903174041220017,12.744231632794792,91.75926146155359,3.30085304385884,18.04321402165058,40.37682126559595,4.003785159750074,14.319992939362427,92.2211777254469
health2,health_beauty,01-07-2024,12,3875.423493122517,17.291430673233148,324.02613479129104,60,2633,6,391,4.193082021861077,140,22,8,4,7,2024,32.222211825194655,3170,23.029658901984238,4.299798027724757,12.031514456435245,90.73782690908659,4.100848715195775,16.76515699796366,59.675108490655006,3.898131793406763,15.609466008084903,326.6169654948301
health6,health_beauty,01-06-2025,28,1862.5700598369406,23.215414776117978,67.38276971839807,50,1254,1,386,3.8958386879384,126,23,8,1,6,2025,18.4766019918104,2547,24.535811035804088,4.30228984296613,16.772535337267595,82.08775724814284,4.101494703015233,12.454688015042873,58.553509445223426,3.9001927245894326,11.946978861547997,68.21392059861473
watches7,watches_gifts,01-04-2024,5,1754.4054515539578,16.933541382378994,346.7597015127246,46,474,4,361,3.703934366432454,89,20,8,2,4,2024,5.7783006464349125,3252,126.5926091271265,4.19706124986631,15.810328639431324,108.49687640734895,4.1956856382386,18.357201679454587,182.8882762218864,3.794595504439837,19.2930977725339,337.36318358374035
cool4,cool_stuff,01-02-2025,29,4842.187998653508,24.596391179927338,168.18222372362905,40,1430,1,2434,3.7968091199056424,37,21,10,1,2,2025,41.43420045696211,16558,100.86061744871586,4.2014784848845315,15.098733359933265,130.93286352697973,4.296047600123459,25.675441252137514,166.61999025929669,3.7964889386557017,24.651353391576958,159.23513531839802
watches8,watches_gifts,01-06-2025,16,2681.2686181565405,16.782181995120467,167.00162645254926,35,632,1,336,4.093960120802666,125,22,9,1,6,2025,14.320980006721541,2961,116.83787444596118,4.201443966601479,18.173488143430603,103.46193875226734,4.200214982488235,21.811574977600287,154.11304534144583,3.7978557326305324,20.319920878857427,206.1931125006671
garden6,garden_tools,01-09-2024,39,2308.6039892582826,18.05685055962125,58.460344341091925,56,352,2,1582,4.099479437281212,148,22,9,2,9,2024,14.116873076206794,19658,58.13909502212356,4.100960537033589,18.2492786970983,59.7831160808699,4.193145101022091,17.600697385195968,60.584086502426395,4.103124431174925,16.731543825445197,59.57980678939896
watches2,watches_gifts,01-09-2025,8,1221.8202603426616,14.41111822921476,150.4249526817999,35,586,3,419,4.003168637979189,59,23,8,2,9,2025,11.600125481703405,4494,148.30011894838586,4.001762651175906,14.016709570123108,107.795665088693,4.2028917039045295,16.18508689832849,199.1603935069666,3.8012660866613475,22.00442466202946,152.7787361346343
health3,health_beauty,01-02-2024,1,43.64598353520022,44.94794867069205,109.6070249780431,50,1247,1,799,4.1012994496959,98,23,8,2,2,2024,1.0229515905414062,5654,24.591588020484412,4.298319836856294,11.298368211486425,92.35328117239003,4.105922793918067,14.799938743406118,60.11587536655968,3.900305423797517,22.526492730366467,109.36277456377609
watches3,watches_gifts,01-08-2025,9,729.3119802342401,14.528916906878223,83.22513120079014,59,322,4,304,3.8927599933239665,57,23,8,2,8,2025,6.634238731212524,671,77.26851674138912,3.9013291403630244,14.780137243205264,107.76393312747082,4.206409366553008,16.034200771734305,200.52494844410893,3.8001841460019663,21.835292861567616,76.98332594077374
health8,health_beauty,01-03-2025,7,621.1607770513699,12.232546336047296,81.96875074976023,59,498,3,244,4.102990008959633,126,23,8,1,3,2025,9.422676867498975,3892,23.18487287297552,4.302660641890943,16.516685675030462,83.00542654678331,4.100027954582791,12.40293807198257,59.917750672017625,3.897979961916217,12.172012410955885,82.3334917707646
furniture3,furniture_decor,01-07-2024,8,317.34935543401514,15.505898264298947,39.25171555609951,41,796,1,994,3.8031511050688835,17,22,9,2,7,2024,15.073964936343913,14025,75.21818686253684,4.1024919278275025,13.46302303081817,38.12237807226805,3.69241087619477,13.796209385966284,38.82666164876251,3.806129333111699,15.835148579558432,37.80442575497684
perfumery2,perfumery,01-12-2024,2,260.7139844021202,17.120205751496524,142.89198972604893,29,180,1,381,4.4016203040477935,18,22,9,2,12,2024,8.689704198576921,4463,57.76721871125064,4.298087598572231,12.115122776208613,143.07946287653235,4.4,16.827613135832543,142.7678700735179,4.397866218962475,17.278907922914033,140.57642142211853
health5,health_beauty,01-08-2024,7,2481.641721744035,26.26741046358066,352.5349698355453,51,597,1,846,4.295109798309374,88,21,9,1,8,2024,10.865596690468237,11160,24.986106866775387,4.303441115462333,16.02511019199486,89.20455905715805,4.10416884588383,13.748180072961434,59.300371913162294,3.9062638888020205,15.62628552113926,351.61485008642677
perfumery1,perfumery,01-03-2025,14,739.5556399403891,15.256869744088181,49.17005379362297,54,1542,2,389,4.309341322318751,18,22,9,1,3,2025,33.577377818152485,3267,50.87586968822539,4.301471556662496,15.27784565098025,119.63976456297235,4.4,14.969341999464106,48.9863449167931,4.300465914232122,15.24788586884806,58.87348125045247
health1,health_beauty,01-03-2024,50,4200.5584523681755,15.986922510555369,83.0829597497359,49,1495,3,657,3.790795010528683,112,21,10,1,3,2024,52.030577993420124,8368,25.276753231728527,4.2961438690467295,12.410470884448353,89.60305340289415,4.103795672685875,15.63678583431493,58.21627899657511,3.8968873211886486,16.41398037427287,84.87076191772388
bed2,bed_bath_table,01-02-2025,22,1969.6722129201512,13.728792571909414,89.04121266317073,54,242,1,1329,3.9039108816186134,21,23,8,1,2,2025,9.394467009831756,19988,91.38870439366153,3.9013646643730597,13.687701056692505,90.17836723106511,3.8969337333865663,13.598216358046372,89.02284145629471,3.895985312463415,13.617536488415027,88.22978470012968
garden1,garden_tools,01-05-2025,2,200.30103145171893,31.963542931341788,105.42413577245254,58,1880,1,5930,4.295407076346421,101,23,8,3,5,2025,3.92044427682172,7931,52.13917823203445,4.097767349575669,10.592820972973534,55.635389748137364,4.193153110445828,13.483891190057793,52.46741767861535,4.09857969108991,13.181399125163047,109.94834714751464
perfumery1,perfumery,01-04-2024,2,101.62354818858732,13.732840486251703,51.84095235425059,54,1550,2,249,4.292233688288918,12,21,9,1,4,2024,4.943271907747964,3226,48.98900504240851,4.301816977242815,13.380329179474451,117.1276817644094,4.395071445527357,21.942472876524008,50.02349409770374,4.304484683743815,13.660894101361736,48.379070084788644
cool2,cool_stuff,01-06-2025,2,209.16204835347017,16.830924919840218,130.3309895335953,33,894,1,1632,4.307544515126352,19,20,8,2,6,2025,24.764351990963927,15443,100.98130023572143,4.1971963093205265,13.849667251521158,130.27349781525564,4.306914951773158,16.659851818518515,129.7127022940725,4.304350745605514,16.666693695437786,130.64160354185577
garden9,garden_tools,01-08-2024,19,1103.3316997890008,16.318916325652282,56.47264545088681,58,329,2,1591,3.995232053998618,74,21,10,1,8,2024,7.3275511650717515,19808,60.69794377115588,4.097735701789552,16.230699539881925,59.355103041386045,4.202244372223283,16.032501883048187,58.996745070076415,4.104944334603101,15.331695744063623,61.10376195301669
health7,health_beauty,01-04-2024,9,595.6310136129075,16.944021226814613,64.5162237161271,59,512,2,236,3.8949579159445604,27,23,8,1,4,2024,11.308885379204508,4103,22.09138274923489,4.299123812707113,13.769876872994722,89.01789053396868,4.095617231738563,12.89431028550757,64.68086896399035,3.9071908791291325,17.202568876661793,65.28563254571065
garden3,garden_tools,01-02-2024,2,236.06867927251028,36.38105347253049,122.06891989523696,47,1909,1,6063,4.101770545000459,74,21,10,1,2,2024,5.473013433902409,7913,60.10868022764904,4.102839656466873,16.67500254506524,59.995111354520134,4.197595545330834,16.046424517841317,61.430031351914465,4.1012975786932735,15.48504954451513,122.440946844961
furniture2,furniture_decor,01-06-2024,44,3042.4472111248547,15.976300368471254,71.16213089731377,44,909,6,2637,4.103997446243579,51,20,8,2,6,2024,10.59609249375149,15142,70.50098951352479,4.096032013156709,16.11586553068451,39.397208016728776,3.699957841924995,18.527008769333516,100.04850081758286,4.397755046789132,29.00092287008995,69.22997594096334
cool1,cool_stuff,01-10-2025,3,299.32895051319196,16.54617398549963,98.25713857321328,54,1023,1,1126,4.192054125922413,101,23,8,2,10,2025,33.35982318859412,15675,99.08262501633743,4.198006285513767,16.595010079424753,129.8108455476454,4.300263201316642,17.43763159277331,28.560612164971552,4.393478750827606,16.505553167257325,101.44154661323782
garden3,garden_tools,01-10-2024,4,453.1070938488781,33.45819995630838,107.03934147855225,47,1891,1,6070,4.106346198234281,113,21,9,1,10,2024,5.160718925067311,8005,58.37288518015798,4.09783906261102,17.093616753521022,59.718901901776825,4.200086450709171,16.891986974509205,57.30259241280534,4.098424417789134,16.454100983881336,102.01091481115772
watches1,watches_gifts,01-04-2024,5,960.5972549372174,14.598243663559659,185.87759034423732,35,522,2,4325,3.804180875922238,17,22,8,1,4,2024,10.145424106747173,2916,164.1370681903385,4.197698113021767,14.548496027403559,185.098280366363,3.797422871302359,15.001502852578733,185.02208895376407,3.8034098532868925,14.701701089211545,185.44533658069898
health3,health_beauty,01-10-2025,23,2775.358137131067,31.367364950790293,120.97317325176255,50,1256,1,805,4.097036831037798,157,23,8,3,10,2025,14.860262975785364,5514,23.295684086111237,4.299473596873521,7.98102168424806,81.0318790288533,4.102261930986138,22.136091046874824,58.491781472812,3.902261311457927,9.474842997541113,116.79588853786557
watches7,watches_gifts,01-06-2025,9,3044.8062392325364,14.331240451467558,344.82721351289194,46,497,4,339,3.7001734440134415,93,22,8,4,6,2025,27.52870539467865,3068,132.68968723423455,4.204342838710109,20.253391376833676,106.82159935670421,4.19882872568669,15.866845915599525,173.86413624021057,3.8045734703401357,21.105918601979422,346.5305785219455
cool3,cool_stuff,01-12-2024,76,2305.415599672275,16.71463743925324,29.118736178083697,57,779,8,1961,4.3992489439188045,100,23,8,2,12,2024,66.80956018021229,7790,100.6924270902177,4.19791348053471,16.386606527365238,132.0537333033679,4.300399367073065,17.57816596233731,28.609211460742305,4.4,16.503477959093818,30.463719326236923
health6,health_beauty,01-02-2024,27,1832.5321597859268,25.817201338295884,67.59994391366965,50,1279,1,381,3.8991696813928782,114,22,9,1,2,2024,18.159159298481928,2800,23.518140745722445,4.3023309668538285,18.537914487557057,81.2376090537997,4.104409305618312,16.60166615105832,58.12211891451193,3.8968103655203348,7.798538868896844,64.53444660527518
bed4,bed_bath_table,01-10-2024,2,83.48324764216119,24.55309168890805,47.85139222005635,38,740,5,764,4.206768474650966,27,22,9,1,10,2024,3.2057279549872857,7662,79.41811249466987,3.9038729128262797,19.94699955772913,48.54727235384085,4.201293412952631,24.49727279341109,39.496308092392624,4.0040570113576255,20.249167582200293,45.0107480323009
garden6,garden_tools,01-04-2024,14,787.1713056670388,16.90674040973371,59.10308324621296,56,359,2,1655,4.106568370672625,74,21,10,1,4,2024,3.9607809944005243,19936,58.85958815471546,4.101412779804272,16.789485799110782,58.79863907804699,4.205733302026778,15.965338928893585,60.20121053044117,4.098133201343284,15.320778649323408,58.844826760517485
watches4,watches_gifts,01-02-2025,37,3822.5228268671203,11.499416388095248,105.26182486032405,58,3006,2,1002,4.200231242093786,259,23,8,3,2,2025,18.310655057252916,7288,105.00379351756621,4.199853371062638,0.1948783325480616,107.21195574194208,4.198568851903504,11.361376933092615,134.0279708812297,3.797828594707897,15.858325305260076,107.08336215257867
garden1,garden_tools,01-04-2025,6,572.8836388842192,47.911030368186395,90.06148798243449,58,1906,1,5979,4.306489892864179,57,21,9,0,4,2025,8.835295763380575,8040,49.79367582133334,4.097286590772824,20.0470892583968,51.401761813292175,4.199430952867119,23.43566389928366,49.63889897324633,4.093227284234546,22.737132823476742,109.967689763074
cool5,cool_stuff,01-03-2025,14,1397.2325156477586,19.7177670491329,101.08385084548925,54,997,1,4473,4.302613087730137,43,21,10,1,3,2025,19.27408286533117,32736,99.86497239596795,4.202921371448559,16.505008303241926,129.75357730032562,4.303997593747602,18.656058434753632,99.93348900372862,4.294180962723126,19.85744058033518,101.91581208180784
garden5,garden_tools,01-08-2024,10,854.0876528468644,39.039288990458225,87.25798612135901,36,439,1,9014,4.098806467038002,72,21,10,1,8,2024,9.421630494047442,19829,60.50124174141816,4.103564173341574,16.58520771778559,60.45984876947662,4.202524692644852,16.077191010775245,62.72944728701864,4.103081493619721,15.21980537712856,89.6084999376668
health7,health_beauty,01-02-2025,21,1182.772686742013,13.623332684246543,58.296675382959236,59,505,2,115,3.8977080809999975,54,22,8,1,2,2025,11.329388705702456,4158,19.9,4.303313408179839,12.660116678000968,89.53033824724913,4.107874798757935,14.324742084212733,59.9584695236535,3.896295833940795,14.088391083979905,62.79549500055356
perfumery2,perfumery,01-11-2025,8,930.9608847993292,14.426505824408325,117.67864354059195,29,189,1,382,4.394438528476333,25,22,8,4,11,2025,33.42744012700541,4819,56.49408378075812,4.300447087968988,12.749377490559077,116.78994603288638,4.4,14.190249840389553,117.46007393583193,4.392238970399362,14.188125323837482,140.53736561010766
computers3,computers_accessories,01-08-2024,15,2251.394876425313,21.694717308008034,151.27507147113326,42,385,1,928,4.198301238234135,14,22,8,1,8,2024,15.481951070809709,7663,160.16454647321876,4.201668549768442,42.31129532983855,150.14384938600816,4.197932883747141,21.401701752950835,150.18548007336202,4.197405822432405,21.79327331088666,176.9920446756158
